scenario,sample_id,weighted_effective_task_hour_multiplier,adjusted_robot_stock_million,adjusted_annual_production_robots,production_multiple_of_ifr_2024,adjusted_annual_operating_cost_billion_usd,stock_multiplier_vs_baseline,production_multiplier_vs_baseline,cost_multiplier_vs_baseline,passes_ifr_installation_count_basis
deep_modular_abundance,1657,0.524013,0.690824,113664.6507,0.209684,17.632155,2.221275,2.134489,3.185968,true
deep_modular_abundance,1658,0.493596,0.755806,127168.6944,0.234596,17.185474,2.430218,2.388079,3.105257,true
deep_modular_abundance,1659,0.510453,0.715853,118858.9386,0.219266,17.526731,2.301751,2.232032,3.166919,true
deep_modular_abundance,1660,0.485897,0.771258,126608.8674,0.233563,20.250332,2.479903,2.377567,3.659049,true
deep_modular_abundance,1661,0.509518,0.719248,118313.3644,0.218260,18.393789,2.312669,2.221787,3.323589,true
deep_modular_abundance,1662,0.536375,0.646864,106611.2076,0.196672,16.155318,2.079926,2.002034,2.919117,true
deep_modular_abundance,1663,0.542454,0.633808,105259.9015,0.194179,15.129540,2.037945,1.976658,2.733769,true
deep_modular_abundance,1664,0.476737,0.756424,126346.2260,0.233078,18.077109,2.432203,2.372635,3.266367,true
deep_modular_abundance,1665,0.501652,0.763232,125085.3204,0.230752,20.161550,2.454094,2.348956,3.643007,true
deep_modular_abundance,1666,0.501414,0.717625,119097.3099,0.219706,17.529357,2.307450,2.236508,3.167394,true
deep_modular_abundance,1667,0.524141,0.673449,113730.9881,0.209806,14.777830,2.165405,2.135735,2.670218,true
deep_modular_abundance,1668,0.482196,0.771655,128544.6745,0.237134,18.668385,2.481178,2.413919,3.373206,true
deep_modular_abundance,1669,0.505847,0.706721,116805.9882,0.215479,17.718069,2.272390,2.193480,3.201492,true
deep_modular_abundance,1670,0.553426,0.624488,104738.0656,0.193217,14.223090,2.007978,1.966858,2.569982,true
deep_modular_abundance,1671,0.500874,0.721849,118549.0598,0.218695,18.722424,2.321033,2.226213,3.382970,true
deep_modular_abundance,1672,0.486237,0.792853,130417.9801,0.240590,20.544479,2.549336,2.449097,3.712198,true
deep_modular_abundance,1673,0.484659,0.736309,123278.0238,0.227418,17.155121,2.367526,2.315017,3.099773,true
deep_modular_abundance,1674,0.521177,0.695548,114247.8970,0.210760,17.584898,2.236463,2.145442,3.177429,true
deep_modular_abundance,1675,0.515691,0.698802,115165.7562,0.212453,17.812216,2.246925,2.162678,3.218504,true
deep_modular_abundance,1676,0.534235,0.658966,108950.8801,0.200988,16.289637,2.118838,2.045970,2.943388,true
deep_modular_abundance,1677,0.484552,0.727283,120254.5365,0.221841,18.076010,2.338503,2.258240,3.266169,true
deep_modular_abundance,1678,0.488503,0.740403,123430.4190,0.227699,17.651055,2.380691,2.317879,3.189383,true
deep_modular_abundance,1679,0.506773,0.721271,120269.1588,0.221868,17.080101,2.319174,2.258514,3.086217,true
deep_modular_abundance,1680,0.523798,0.635944,106873.2181,0.197155,13.768175,2.044814,2.006954,2.487783,true
deep_modular_abundance,1681,0.482949,0.761281,124890.1610,0.230392,19.870448,2.447822,2.345291,3.590407,true
deep_modular_abundance,1682,0.530969,0.680782,112270.1220,0.207111,17.228945,2.188986,2.108302,3.113112,true
deep_modular_abundance,1683,0.545110,0.634053,104969.3831,0.193643,15.403050,2.038733,1.971202,2.783189,true
deep_modular_abundance,1684,0.509683,0.699711,117695.5489,0.217120,15.918502,2.249848,2.210185,2.876327,true
deep_modular_abundance,1685,0.504947,0.740433,120114.9289,0.221583,20.215340,2.380786,2.255618,3.652726,true
deep_modular_abundance,1686,0.540079,0.641231,107715.8811,0.198710,14.418736,2.061813,2.022778,2.605333,true
deep_modular_abundance,1687,0.481514,0.758612,127885.7753,0.235919,17.098461,2.439241,2.401545,3.089535,true
deep_modular_abundance,1688,0.556359,0.661009,107917.3848,0.199082,17.480055,2.125405,2.026562,3.158485,true
deep_modular_abundance,1689,0.535633,0.624749,105023.9471,0.193744,13.849556,2.008815,1.972227,2.502487,true
deep_modular_abundance,1690,0.500432,0.706302,118234.9374,0.218115,16.559289,2.271043,2.220314,2.992111,true
deep_modular_abundance,1691,0.507551,0.707501,117428.9272,0.216628,17.227859,2.274898,2.205178,3.112916,true
deep_modular_abundance,1692,0.489778,0.721001,120509.7870,0.222312,16.741154,2.318306,2.263033,3.024973,true
deep_modular_abundance,1693,0.500578,0.722798,119170.7097,0.219841,18.306580,2.324083,2.237887,3.307831,true
deep_modular_abundance,1694,0.514107,0.681231,113105.9458,0.208653,16.292300,2.190429,2.123998,2.943869,true
deep_modular_abundance,1695,0.480792,0.773245,128096.7446,0.236308,19.388712,2.486291,2.405507,3.503362,true
deep_modular_abundance,1696,0.501664,0.713330,119157.2592,0.219817,16.713778,2.293641,2.237634,3.020026,true
deep_modular_abundance,1697,0.490454,0.759362,125591.6561,0.231686,18.987992,2.441650,2.358465,3.430956,true
deep_modular_abundance,1698,0.477606,0.792384,130098.0475,0.240000,20.596914,2.547828,2.443089,3.721673,true
deep_modular_abundance,1699,0.476726,0.772174,130777.4218,0.241253,16.828426,2.482847,2.455847,3.040742,true
deep_modular_abundance,1700,0.506755,0.710384,120017.0936,0.221403,15.560282,2.284166,2.253781,2.811600,true
deep_modular_abundance,1701,0.509610,0.694293,115563.6817,0.213187,16.466925,2.232430,2.170151,2.975422,true
deep_modular_abundance,1702,0.514685,0.732037,119721.4876,0.220857,19.365763,2.353790,2.248230,3.499215,true
deep_modular_abundance,1703,0.540653,0.651083,107124.8340,0.197620,16.509649,2.093492,2.011679,2.983142,true
deep_modular_abundance,1704,0.520067,0.728670,118415.4355,0.218448,19.955133,2.342963,2.223704,3.605709,true
deep_modular_abundance,1705,0.511100,0.723745,118414.1789,0.218446,19.077113,2.327128,2.223680,3.447059,true
deep_modular_abundance,1706,0.464438,0.755906,126548.4616,0.233452,17.503927,2.430538,2.376432,3.162799,true
deep_modular_abundance,1707,0.490927,0.743221,125426.2266,0.231381,16.683803,2.389752,2.355358,3.014610,true
deep_modular_abundance,1708,0.513555,0.703118,116312.1809,0.214568,17.425578,2.260803,2.184207,3.148642,true
deep_modular_abundance,1709,0.502572,0.728239,121257.5922,0.223691,17.791986,2.341577,2.277076,3.214848,true
deep_modular_abundance,1710,0.512789,0.649648,109996.1880,0.202917,13.753792,2.088877,2.065600,2.485184,true
deep_modular_abundance,1711,0.502425,0.708755,117521.4383,0.216799,17.375313,2.278928,2.206915,3.139559,true
deep_modular_abundance,1712,0.460444,0.766823,129154.0153,0.238258,17.262030,2.465641,2.425362,3.119090,true
deep_modular_abundance,1713,0.540160,0.677574,111204.4940,0.205146,17.778897,2.178671,2.088290,3.212483,true
deep_modular_abundance,1714,0.531179,0.698255,114460.6813,0.211152,18.044020,2.245168,2.149438,3.260389,true
deep_modular_abundance,1715,0.523884,0.676098,113067.6984,0.208583,15.704415,2.173924,2.123279,2.837643,true
deep_modular_abundance,1716,0.519310,0.678834,112761.9437,0.208019,16.256991,2.182720,2.117538,2.937489,true
deep_modular_abundance,1717,0.482527,0.792092,132029.9482,0.243564,19.278137,2.546892,2.479368,3.483382,true
deep_modular_abundance,1718,0.507599,0.685354,114376.3794,0.210997,16.044780,2.203684,2.147855,2.899144,true
deep_modular_abundance,1719,0.486254,0.746433,123663.1708,0.228129,18.332448,2.400078,2.322250,3.312505,true
deep_modular_abundance,1720,0.493946,0.740123,121354.8727,0.223871,19.231421,2.379790,2.278903,3.474941,true
deep_modular_abundance,1721,0.487419,0.758235,126238.5838,0.232880,18.566966,2.438028,2.370613,3.354880,true
deep_modular_abundance,1722,0.506714,0.720174,119257.3550,0.220001,17.820512,2.315647,2.239514,3.220003,true
deep_modular_abundance,1723,0.511607,0.726548,118510.6302,0.218624,19.402268,2.336142,2.225491,3.505811,true
deep_modular_abundance,1724,0.494934,0.719701,120406.1970,0.222121,16.908637,2.314124,2.261088,3.055235,true
deep_modular_abundance,1725,0.541418,0.663853,109940.4670,0.202814,16.479081,2.134552,2.064554,2.977618,true
deep_modular_abundance,1726,0.537384,0.647304,107926.3434,0.199098,15.192849,2.081340,2.026731,2.745208,true
deep_modular_abundance,1727,0.482059,0.758256,128327.2148,0.236733,16.747126,2.438095,2.409835,3.026052,true
deep_modular_abundance,1728,0.562850,0.633307,103556.3599,0.191037,16.405010,2.036335,1.944667,2.964234,true
deep_modular_abundance,1729,0.533633,0.676142,110708.2125,0.204230,17.524306,2.174065,2.078971,3.166481,true
deep_modular_abundance,1730,0.556311,0.652640,106982.9428,0.197358,16.914384,2.098497,2.009015,3.056274,true
deep_modular_abundance,1731,0.499832,0.749352,124617.4035,0.229889,18.250013,2.409464,2.340169,3.297610,true
deep_modular_abundance,1732,0.503507,0.742130,122855.9067,0.226640,18.674418,2.386244,2.307090,3.374296,true
deep_modular_abundance,1733,0.516934,0.698779,114880.8600,0.211928,17.818353,2.246852,2.157328,3.219613,true
deep_modular_abundance,1734,0.567953,0.656602,106902.9372,0.197210,17.651959,2.111237,2.007512,3.189547,true
deep_modular_abundance,1735,0.515954,0.684516,112650.9518,0.207814,17.289547,2.200991,2.115453,3.124062,true
deep_modular_abundance,1736,0.547906,0.656223,107266.2222,0.197880,17.151871,2.110019,2.014334,3.099185,true
deep_modular_abundance,1737,0.529945,0.676690,110758.4548,0.204323,17.530888,2.175827,2.079914,3.167670,true
deep_modular_abundance,1738,0.493727,0.714612,118545.6536,0.218688,17.585048,2.297763,2.226149,3.177456,true
deep_modular_abundance,1739,0.530850,0.657243,108256.9980,0.199708,16.453628,2.113297,2.032940,2.973019,true
deep_modular_abundance,1740,0.527371,0.705868,115690.8019,0.213422,18.474912,2.269645,2.172538,3.338247,true
deep_modular_abundance,1741,0.481637,0.703682,119680.0796,0.220781,14.570221,2.262618,2.247452,2.632705,true
deep_modular_abundance,1742,0.491825,0.743885,123271.4283,0.227406,18.420215,2.391886,2.314893,3.328363,true
deep_modular_abundance,1743,0.495888,0.704245,118481.8667,0.218571,15.885750,2.264429,2.224951,2.870409,true
deep_modular_abundance,1744,0.514892,0.703690,116332.2470,0.214605,17.382051,2.262642,2.184584,3.140777,true
deep_modular_abundance,1745,0.493460,0.762623,127154.4949,0.234569,18.468520,2.452136,2.387813,3.337092,true
deep_modular_abundance,1746,0.512748,0.692300,115070.2040,0.212277,16.669211,2.226020,2.160884,3.011973,true
deep_modular_abundance,1747,0.519378,0.661235,109666.2951,0.202308,15.828512,2.126133,2.059405,2.860066,true
deep_modular_abundance,1748,0.499366,0.729493,121946.2315,0.224962,17.056735,2.345610,2.290008,3.081995,true
deep_modular_abundance,1749,0.547492,0.649025,106840.2619,0.197095,16.319503,2.086874,2.006335,2.948784,true
deep_modular_abundance,1750,0.506519,0.705692,116351.7195,0.214641,17.813618,2.269080,2.184949,3.218757,true
deep_modular_abundance,1751,0.529355,0.665094,110501.1837,0.203848,15.975280,2.138542,2.075083,2.886586,true
deep_modular_abundance,1752,0.510627,0.704041,118537.2229,0.218673,15.978674,2.263773,2.225991,2.887199,true
deep_modular_abundance,1753,0.486063,0.738021,121857.7471,0.224798,18.416618,2.373030,2.288346,3.327713,true
deep_modular_abundance,1754,0.559417,0.601891,99725.6808,0.183970,14.282917,1.935318,1.872732,2.580792,true
deep_modular_abundance,1755,0.529708,0.699269,116154.1876,0.214277,17.110902,2.248428,2.181240,3.091783,true
deep_modular_abundance,1756,0.535105,0.694548,115376.8662,0.212843,17.139316,2.233249,2.166643,3.096917,true
deep_modular_abundance,1757,0.551117,0.643995,105452.3327,0.194534,16.503893,2.070700,1.980272,2.982102,true
deep_modular_abundance,1758,0.513329,0.684151,114182.9175,0.210640,16.001636,2.199817,2.144222,2.891349,true
deep_modular_abundance,1759,0.510070,0.716712,120088.4837,0.221534,16.705168,2.304514,2.255121,3.018470,true
deep_modular_abundance,1760,0.502810,0.702563,117222.8401,0.216248,16.309058,2.259018,2.201308,2.946897,true
deep_modular_abundance,1761,0.506443,0.720875,119675.1589,0.220772,17.663912,2.317900,2.247360,3.191706,true
deep_modular_abundance,1762,0.531060,0.663770,109938.9217,0.202811,16.273130,2.134285,2.064524,2.940405,true
deep_modular_abundance,1763,0.515244,0.716629,117758.8667,0.217237,18.364157,2.304247,2.211374,3.318234,true
deep_modular_abundance,1764,0.570420,0.608497,101573.8274,0.187379,14.209010,1.956561,1.907438,2.567437,true
deep_modular_abundance,1765,0.513633,0.698287,115447.3935,0.212973,17.124100,2.245272,2.167967,3.094167,true
deep_modular_abundance,1766,0.488943,0.722932,119239.7950,0.219969,18.040562,2.324515,2.239184,3.259764,true
deep_modular_abundance,1767,0.503161,0.706142,117845.4795,0.217397,16.540666,2.270526,2.213000,2.988746,true
deep_modular_abundance,1768,0.534664,0.652997,108465.8339,0.200093,15.542618,2.099645,2.036862,2.808408,true
deep_modular_abundance,1769,0.533978,0.657058,108096.2841,0.199412,16.459237,2.112704,2.029922,2.974033,true
deep_modular_abundance,1770,0.551816,0.670079,109825.7260,0.202602,17.418465,2.154569,2.062399,3.147356,true
deep_modular_abundance,1771,0.469680,0.754066,127138.7831,0.234541,16.818655,2.424622,2.387518,3.038976,true
deep_modular_abundance,1772,0.512205,0.675848,111282.9897,0.205290,16.762409,2.173119,2.089765,3.028813,true
deep_modular_abundance,1773,0.486470,0.734897,122679.3270,0.226314,17.475927,2.362987,2.303774,3.157739,true
deep_modular_abundance,1774,0.485430,0.748969,124308.0372,0.229318,18.277873,2.408233,2.334360,3.302644,true
deep_modular_abundance,1775,0.529392,0.657073,109725.0353,0.202416,15.331798,2.112750,2.060508,2.770315,true
deep_modular_abundance,1776,0.501314,0.733923,121686.4718,0.224482,18.125887,2.359854,2.285130,3.275181,true
deep_modular_abundance,1777,0.534580,0.706772,114962.9154,0.212079,19.252168,2.272553,2.158869,3.478690,true
deep_modular_abundance,1778,0.525095,0.656385,108780.2871,0.200673,15.833141,2.110540,2.042767,2.860903,true
deep_modular_abundance,1779,0.517874,0.734070,121281.1823,0.223735,18.496224,2.360328,2.277519,3.342097,true
deep_modular_abundance,1780,0.506751,0.725295,119398.2427,0.220261,18.607478,2.332111,2.242159,3.362200,true
deep_modular_abundance,1781,0.551756,0.672822,110485.5189,0.203819,17.255799,2.163392,2.074789,3.117964,true
deep_modular_abundance,1782,0.513775,0.695736,117704.5800,0.217137,15.415261,2.237069,2.210354,2.785396,true
deep_modular_abundance,1783,0.471817,0.759136,126602.3381,0.233551,18.131715,2.440925,2.377444,3.276234,true
deep_modular_abundance,1784,0.535153,0.646975,107864.3269,0.198984,15.179160,2.080283,2.025566,2.742735,true
deep_modular_abundance,1785,0.545279,0.642259,106434.4073,0.196346,15.420398,2.065119,1.998714,2.786324,true
deep_modular_abundance,1786,0.514524,0.701904,114645.5083,0.211493,18.447280,2.256900,2.152909,3.333254,true
deep_modular_abundance,1787,0.517915,0.654924,109877.9948,0.202699,14.856944,2.105841,2.063380,2.684513,true
deep_modular_abundance,1788,0.537272,0.648533,107060.4197,0.197501,16.127637,2.085292,2.010470,2.914116,true
deep_modular_abundance,1789,0.529819,0.642069,107270.7532,0.197889,14.787309,2.064509,2.014419,2.671931,true
deep_modular_abundance,1790,0.502459,0.710938,117560.3692,0.216871,17.638510,2.285947,2.207646,3.187117,true
deep_modular_abundance,1791,0.547577,0.635911,107323.4741,0.197986,14.030211,2.044708,2.015409,2.535130,true
deep_modular_abundance,1792,0.471530,0.760795,127277.4936,0.234796,17.839907,2.446257,2.390123,3.223507,true
deep_modular_abundance,1793,0.497101,0.699079,116522.8651,0.214957,16.383663,2.247816,2.188163,2.960377,true
deep_modular_abundance,1794,0.457486,0.779286,130962.7019,0.241595,17.793189,2.505714,2.459327,3.215066,true
deep_modular_abundance,1795,0.481732,0.767425,129601.4234,0.239083,17.317897,2.467578,2.433763,3.129185,true
deep_modular_abundance,1796,0.485577,0.759213,125748.2873,0.231975,18.976683,2.441170,2.361406,3.428912,true
deep_modular_abundance,1797,0.487286,0.750888,124852.1357,0.230322,18.263303,2.414403,2.344577,3.300011,true
deep_modular_abundance,1798,0.516468,0.680424,113892.4971,0.210104,15.877380,2.187833,2.138768,2.868896,true
deep_modular_abundance,1799,0.505873,0.685775,114006.0371,0.210314,16.277481,2.205040,2.140900,2.941191,true
deep_modular_abundance,1800,0.520550,0.695289,113548.4219,0.209470,18.196465,2.235631,2.132307,3.287934,true
deep_modular_abundance,1801,0.512803,0.687570,113686.7454,0.209725,17.049338,2.210811,2.134904,3.080659,true
deep_modular_abundance,1802,0.499086,0.739684,123528.4824,0.227880,17.522768,2.378379,2.319721,3.166203,true
deep_modular_abundance,1803,0.496118,0.740557,123996.9792,0.228745,17.224101,2.381184,2.328518,3.112237,true
deep_modular_abundance,1804,0.486539,0.725787,120640.4433,0.222553,17.417535,2.333695,2.265487,3.147188,true
deep_modular_abundance,1805,0.504511,0.717634,117898.3542,0.217494,18.249915,2.307479,2.213993,3.297592,true
deep_modular_abundance,1806,0.488448,0.737617,122923.3828,0.226764,17.829529,2.371731,2.308358,3.221632,true
deep_modular_abundance,1807,0.533961,0.661277,109871.7594,0.202687,15.906579,2.126269,2.063263,2.874172,true
deep_modular_abundance,1808,0.535857,0.654222,108223.5254,0.199646,16.036402,2.103583,2.032311,2.897630,true
deep_modular_abundance,1809,0.514696,0.704313,115163.4042,0.212449,18.510315,2.264646,2.162634,3.344644,true
deep_modular_abundance,1810,0.507392,0.692283,113992.0120,0.210288,17.413082,2.225964,2.140637,3.146384,true
deep_modular_abundance,1811,0.484801,0.744906,123047.3441,0.226993,18.853076,2.395169,2.310685,3.406577,true
deep_modular_abundance,1812,0.556890,0.630012,103200.1259,0.190379,16.087425,2.025739,1.937978,2.906850,true
deep_modular_abundance,1813,0.528650,0.696324,113594.6235,0.209555,18.578314,2.238958,2.133174,3.356931,true
deep_modular_abundance,1814,0.521387,0.703721,115140.4624,0.212406,18.205314,2.262742,2.162203,3.289533,true
deep_modular_abundance,1815,0.485114,0.765407,125529.8840,0.231572,20.072383,2.461088,2.357305,3.626895,true
deep_modular_abundance,1816,0.487222,0.727436,121949.5390,0.224968,16.761526,2.338996,2.290070,3.028654,true
deep_modular_abundance,1817,0.481882,0.730759,121778.7965,0.224653,17.383352,2.349681,2.286864,3.141012,true
deep_modular_abundance,1818,0.498894,0.714434,119277.6623,0.220039,16.684367,2.297188,2.239895,3.014712,true
deep_modular_abundance,1819,0.517117,0.700418,115219.2053,0.212552,17.672580,2.252122,2.163682,3.193273,true
deep_modular_abundance,1820,0.481660,0.758584,126538.1508,0.233432,18.281958,2.439149,2.376239,3.303382,true
deep_modular_abundance,1821,0.520795,0.721468,119272.6443,0.220029,18.246796,2.319807,2.239801,3.297028,true
deep_modular_abundance,1822,0.525018,0.670580,111804.1165,0.206252,15.817096,2.156180,2.099551,2.858004,true
